from_id,to_id,from_infra,to_infra,distance,length,geometry,q_sea_flow,v_sea_flow
maritime100,maritime98,maritime,maritime,1314.2215809829943,11.925185820890041,"LINESTRING (167.7000122 -23, 173.2826843 -20.78718948, 178.6999969 -18.40000916)",78321.91852398908,108344833.9212181
maritime1851,maritime98,maritime,maritime,1179.5425353009452,11.672748845686279,"LINESTRING (180 -30.00000954, 179.3226013 -24.20343018, 178.6999969 -18.40000916)",821997.6253277833,527167061.81751955
maritime61,maritime62,maritime,maritime,33.31319437256937,0.305704779604106,"LINESTRING (168.3368073 -17.80664062, 168.1000214 -18)",41100.33349481633,56217727.61317499
maritime100,maritime62,maritime,maritime,520.456720208552,5.0159752152582096,"LINESTRING (167.7000122 -23, 168.1000214 -18)",193756.72534273646,234209040.4449976
maritime3230,maritime62,maritime,maritime,508.44117683171845,4.5880511793789776,"LINESTRING (163.6999969 -19.29999924, 168.1000214 -18)",100677.58210412567,102421194.93367387
maritime3810,maritime62,maritime,maritime,980.1718707793651,8.80563717623751,"LINESTRING (176.8999939 -18.30001068, 172.4959412 -18.19919968, 168.1000214 -18)",66829.30604510594,68703000.48004086
maritime56,maritime100,maritime,maritime,1103.441332093193,10.40891683605722,"LINESTRING (159.9999847 -30.00001907, 163.966568 -26.5522995, 167.7000122 -23)",113133.98318644945,125920402.66617039
maritime62,maritime100,maritime,maritime,520.456720208552,5.0159752152582096,"LINESTRING (168.1000214 -18, 167.7000122 -23)",45953.34885705142,88204362.79789755
maritime98,maritime100,maritime,maritime,1314.2215809829943,11.925185820890041,"LINESTRING (178.6999969 -18.40000916, 173.2826843 -20.78718948, 167.7000122 -23)",11824.546440599446,60285754.54720243
maritime1843,maritime100,maritime,maritime,739.9176012445963,7.368499821326914,"LINESTRING (169.9999847 -30.00000954, 168.8153381 -26.50528908, 167.7000122 -23)",25131607.20132643,11687189164.26186
maritime1851,maritime100,maritime,maritime,1535.676260015678,14.155910090758221,"LINESTRING (180 -30.00000954, 173.684845 -26.58787918, 167.7000122 -23)",987118.5360116536,868371535.5749154
maritime3228,maritime100,maritime,maritime,279.30486008351494,2.6248888510085244,"LINESTRING (166 -21, 167.7000122 -23)",3952460.6195650594,8765408105.758873
maritime3237,maritime100,maritime,maritime,167.47977628827266,1.5231548708214748,"LINESTRING (166.3000031 -22.4000206, 167.7000122 -23)",471277.12086751615,845357941.3124019
maritime3554,maritime100,maritime,maritime,1602.964273064647,14.511193738608519,"LINESTRING (153.8000031 -27.1500206, 160.8668365 -25.23662949, 167.7000122 -23)",119006.10525410388,169396384.0006206
maritime16,maritime17,maritime,maritime,162.50013530638495,1.4603452348229364,"LINESTRING (120 25.70000076, 121.4573669 25.79322052)",52806043.71931845,34183606038.559998
maritime17,maritime4134,maritime,maritime,728.616127488194,6.545914901227347,"LINESTRING (121.4573669 25.79322052, 128.0000153 25.99999046)",2205635.001886444,10343383428.153124
maritime18,maritime4134,maritime,maritime,650.9338543235825,6.324527542931597,"LINESTRING (129.9999847 20.00000954, 128.0000153 25.99999046)",269133447.6566425,43546638544.27497
maritime737,maritime4134,maritime,maritime,1392.4825467716562,12.65306030318259,"LINESTRING (140 30, 133.8894806 28.12999916, 128.0000153 25.99999046)",1173701.15790801,778774305.1280277
maritime3519,maritime4134,maritime,maritime,907.1470188294949,8.603265338651005,"LINESTRING (122.9999771 18.99999046, 125.4370728 22.52000046, 128.0000153 25.99999046)",29985615.357495736,9363785209.565046
maritime3695,maritime4134,maritime,maritime,584.450456687409,5.780127669909891,"LINESTRING (130.8999939 30.99999046, 128.0000153 25.99999046)",24375610.680805188,34346145228.995148
maritime4140,maritime4134,maritime,maritime,767.3076432499228,7.359904224291727,"LINESTRING (122.8999863 31.29997063, 125.4185562 28.49452972, 128.0000153 25.99999046)",5882802.331981146,8858328397.703238
maritime16,maritime656,maritime,maritime,253.31308564540407,2.469810034826955,"LINESTRING (120 25.70000076, 121.3000031 27.7999897)",2149505932.0965357,852197441802.2896
maritime3695,maritime656,maritime,maritime,1112.7396133641103,10.121461689917044,"LINESTRING (130.8999939 30.99999046, 126.0251236 29.48578072, 121.3000031 27.7999897)",128357374.19635111,270270960501.55295
maritime4140,maritime656,maritime,maritime,381.8038201695963,3.8483519525435677,"LINESTRING (122.8999863 31.29997063, 121.3000031 27.7999897)",399684895.4174662,362730418098.2176
maritime16,maritime3483,maritime,maritime,364.6773847932266,3.6000099200000015,"LINESTRING (120 25.70000076, 120 22.09999084)",223160085.583901,231036503158.2522
maritime19,maritime3483,maritime,maritime,103.73443661450337,0.933829740125492,"LINESTRING (120.9205322 21.94296074, 120 22.09999084)",50315862.26500679,44115061895.31203
maritime3488,maritime3483,maritime,maritime,755.4897670898321,6.849349806026135,"LINESTRING (113.72076061864975 22.555515716294114, 114.1000137 21.69998932, 120 22.09999084)",233874451.03051257,457279182927.20874
maritime3514,maritime3483,maritime,maritime,321.45940385813617,3.100000380000001,"LINESTRING (120 18.99999046, 120 22.09999084)",1013606184.5408187,129824926530.27396
maritime16,maritime3487,maritime,maritime,431.0834251590823,4.036094104466112,"LINESTRING (120 25.70000076, 117 22.99999046)",418906760.6043247,467556655307.88184
maritime261,maritime3487,maritime,maritime,349.2263632960775,3.178037681367066,"LINESTRING (114.1000137 21.69998932, 117 22.99999046)",1439162982.9857666,659118220207.3676
maritime351,maritime3487,maritime,maritime,310.72964534883005,2.8275700972850224,"LINESTRING (114.4173737 21.84881973, 117 22.99999046)",1198.2660206463243,323739.5039915446
maritime18,maritime19,maritime,maritime,1030.5015803999042,9.285015727791619,"LINESTRING (129.9999847 20.00000954, 120.9205322 21.94296074)",50315862.26500679,44115061895.31203
maritime18,maritime3527,maritime,maritime,847.6007975686267,7.8775442352912926,"LINESTRING (129.9999847 20.00000954, 127.8130798 16.71158981, 125.6999969 13.39999008)",30824926.85098499,49397056723.75597
maritime68,maritime3527,maritime,maritime,2795.8614397727374,25.196277142008377,"LINESTRING (150.0000153 20, 143.7675934 18.62887001, 137.6401367 17.05772018, 131.6188049 15.30743027, 125.6999969 13.39999008)",3780427.716388057,3881291758.5778403
maritime3523,maritime3527,maritime,maritime,420.1158576985683,3.8013146226199908,"LINESTRING (122.3000031 15.10000038, 125.6999969 13.39999008)",3341737.690684215,3555185741.228508
maritime3525,maritime3527,maritime,maritime,207.9704214045731,1.8788222321751749,"LINESTRING (124 12.60000038, 125.6999969 13.39999008)",68140603.44147043,79068831232.656
maritime3589,maritime3527,maritime,maritime,323.39264209656943,2.9832923119327575,"LINESTRING (126.3999786 10.49997997, 125.6999969 13.39999008)",51475000.33654385,14905077357.843027
maritime18,maritime3519,maritime,maritime,786.1982257115292,7.071078033823546,"LINESTRING (129.9999847 20.00000954, 122.9999771 18.99999046)",38.098124687492806,32534.386814947382
maritime3514,maritime3519,maritime,maritime,333.95592316348103,2.9999770999999953,"LINESTRING (120 18.99999046, 122.9999771 18.99999046)",33343844.17814169,12961047936.100338
maritime3523,maritime3519,maritime,maritime,419.9739190069094,3.9623081940674925,"LINESTRING (122.3000031 15.10000038, 122.9999771 18.99999046)",10378960.697717864,3655008402.56245
maritime4134,maritime3519,maritime,maritime,907.1470188294949,8.603265338651005,"LINESTRING (128.0000153 25.99999046, 125.4370728 22.52000046, 122.9999771 18.99999046)",2705451.5965528097,6322379258.504867
maritime18,maritime3674,maritime,maritime,1827.022067362364,17.821020940214922,"LINESTRING (129.9999847 20.00000954, 132.2427521 23.7635498, 134.6177826 27.4910202, 137.1574249 31.17341995, 139.8999939 34.79999924)",214946057.88053402,65570740050.00258
maritime302,maritime3674,maritime,maritime,184.9841643505333,1.7804580304207906,"LINESTRING (141.3000031 35.90000153, 139.8999939 34.79999924)",118062608.33460899,114145892650.12018
maritime303,maritime3674,maritime,maritime,66.82855973157008,0.6432881198731781,"LINESTRING (140.4029388 35.20108032, 139.8999939 34.79999924)",71836216.59266151,54843292678.13663
maritime706,maritime3674,maritime,maritime,1211.3320222830646,11.185713287820866,"LINESTRING (150.0000153 30, 145.0780182 32.48535919, 139.8999939 34.79999924)",19499775.092321232,9178936345.9058
maritime3678,maritime3674,maritime,maritime,69.23052570896627,0.6324470444908561,"LINESTRING (139.3000031 35, 139.8999939 34.79999924)",199762901.78845054,423755445889.62695
maritime18,maritime1192,maritime,maritime,1067.6942925555068,10.000000125896717,"LINESTRING (129.9999847 20.00000954, 129.9991913 15.00107956, 129.9999847 10.00000954)",16666590.877751231,18474246985.149254
maritime158,maritime1192,maritime,maritime,1565.2564966111468,14.142473109320584,"LINESTRING (140 -0.00002, 137.5239563 2.511830091, 135.0383759 5.01899004, 132.5336304 7.516679764, 129.9999847 10.00000954)",10729625.225449303,1356620640.9969938
maritime159,maritime1192,maritime,maritime,588.6795163297369,5.331277630775351,"LINESTRING (133.8112488 6.272170067, 129.9999847 10.00000954)",2615.7746495021784,9968965.755936693
maritime160,maritime1192,maritime,maritime,1113.22701405622,10.000299837192406,"LINESTRING (140.0000153 10.00000954, 135.0002441 10.03670025, 129.9999847 10.00000954)",11045570.943671457,3981184373.179845
maritime856,maritime1192,maritime,maritime,1542.964442541483,14.14476389912128,"LINESTRING (140 20, 137.4072876 17.54434013, 134.8836975 15.05543995, 132.4181366 12.53890991, 129.9999847 10.00000954)",103596.16230436525,65379261.21565612
maritime3355,maritime1192,maritime,maritime,1100.2888222632291,10.000029551916928,"LINESTRING (129.9999847 -0.00002, 129.9997406 5.000370026, 129.9999847 10.00000954)",380082798.9199883,49473338454.82798
maritime3589,maritime1192,maritime,maritime,404.4295543030796,3.6345583433082496,"LINESTRING (126.3999786 10.49997997, 129.9999847 10.00000954)",7065770.472264172,7401792488.949062
maritime3594,maritime1192,maritime,maritime,399.0789076939957,3.605543836971768,"LINESTRING (127 8, 129.9999847 10.00000954)",837475.1812322326,1171407886.8891835
maritime18,maritime160,maritime,maritime,1544.475275670518,14.157628222048375,"LINESTRING (129.9999847 20.00000954, 132.5936737 17.54375076, 135.1175079 15.05467033, 137.6680145 12.72206974, 140.0000153 10.00000954)",3458218.742025016,8862445856.77382
maritime102,maritime160,maritime,maritime,1565.254463410769,14.142454915408198,"LINESTRING (150.0000153 -0.000009999999747, 147.5239563 2.511850119, 145.0383759 5.01899004, 142.5336304 7.516679764, 140.0000153 10.00000954)",17361795.147197556,6743955563.981782
maritime158,maritime160,maritime,maritime,1100.2888225291388,10.000029554274862,"LINESTRING (140 -0.00002, 139.9997406 5.000349998, 140.0000153 10.00000954)",13636171.55624326,3376698833.327408
maritime336,maritime160,maritime,maritime,655.1270374224355,5.940523217717428,"LINESTRING (144.8000031 13.5, 140.0000153 10.00000954)",96179.11769638913,94894308.91383895
maritime337,maritime160,maritime,maritime,648.169750185438,5.877372254048883,"LINESTRING (144.7475128 13.46479988, 140.0000153 10.00000954)",18449.90665314225,27254006.62658403
maritime856,maritime160,maritime,maritime,1067.6933005952599,9.999990593296769,"LINESTRING (140 20, 139.9991913 15.00107002, 140.0000153 10.00000954)",924940.9689192617,887984972.9068294
maritime1192,maritime160,maritime,maritime,1113.22701405622,10.000299837192406,"LINESTRING (129.9999847 10.00000954, 135.0002441 10.03670025, 140.0000153 10.00000954)",6943194.950088132,7832037836.077497
maritime1306,maritime160,maritime,maritime,1113.2236226931013,10.00026937804235,"LINESTRING (150.0000153 10.00000954, 145.0002441 10.03670979, 140.0000153 10.00000954)",27429088.639291555,17971745469.52563
maritime3355,maritime160,maritime,maritime,1565.2574317694055,14.142482043025502,"LINESTRING (129.9999847 -0.00002, 132.4763184 2.512010098, 134.9620667 5.019249916, 137.4667358 7.516900063, 140.0000153 10.00000954)",39934.77197869486,44587954.28453594
maritime18,maritime856,maritime,maritime,1113.289676781647,10.000972282251643,"LINESTRING (129.9999847 20.00000954, 135.000412 20.06917953, 140 20)",14245931.493911956,93096600856.49863
maritime68,maritime856,maritime,maritime,1113.2896896175785,10.000972414212699,"LINESTRING (150.0000153 20, 145.000412 20.06917953, 140 20)",24753916.476100974,27798137338.4336
maritime160,maritime856,maritime,maritime,1067.6933005952599,9.999990593296769,"LINESTRING (140.0000153 10.00000954, 139.9991913 15.00107002, 140 20)",14032421.54434781,3412730774.258309
maritime339,maritime856,maritime,maritime,870.8582347444212,8.073116172442855,"LINESTRING (144.7961884 13.50601959, 140 20)",218691061.947009,23870657977.106422
maritime706,maritime856,maritime,maritime,1499.7033863898482,14.148000116205207,"LINESTRING (150.0000153 30, 144.797226 25.08494949, 140 20)",23681.32239924949,23722722.831466775
maritime737,maritime856,maritime,maritime,1003.2794696585327,10.000000394130925,"LINESTRING (140 30, 139.9985962 25.00167084, 140 20)",4753839.050800834,11241491000.489006
maritime1192,maritime856,maritime,maritime,1542.964442541483,14.14476389912128,"LINESTRING (129.9999847 10.00000954, 132.4181366 12.53890991, 134.8836975 15.05543995, 137.4072876 17.54434013, 140 20)",607818.8913046501,636264624.4574459
maritime3695,maritime856,maritime,maritime,1494.5902941804948,14.27639765412832,"LINESTRING (130.8999939 30.99999046, 135.4410095 25.4520092, 140 20)",1591305.0524744648,1535279929.598668
maritime18,maritime737,maritime,maritime,1499.7025511255963,14.147992166837756,"LINESTRING (129.9999847 20.00000954, 134.797226 25.08493996, 140 30)",1220427.4440484275,948391057.846707
maritime68,maritime737,maritime,maritime,1499.7055105689583,14.148015221703437,"LINESTRING (150.0000153 20, 145.2044983 25.08361053, 140 30)",26633881.63529841,16410724794.305626
maritime706,maritime737,maritime,maritime,1113.3415247548292,10.001764312914652,"LINESTRING (150.0000153 30, 145.000473 30.09351921, 140 30)",26086357.410951674,24226756345.019855
maritime856,maritime737,maritime,maritime,1003.2794696585327,10.000000394130925,"LINESTRING (140 20, 139.9985962 25.00167084, 140 30)",224274463.06211507,25376981463.30757
maritime3678,maritime737,maritime,maritime,474.3890431579143,5.0487617947383505,"LINESTRING (139.3000031 35, 140 30)",4972685.557648929,9738938528.958374
maritime3681,maritime737,maritime,maritime,623.7015163634245,5.852334836317251,"LINESTRING (135.1000061 33.19998169, 140 30)",8226197.38260951,13710762209.137772
maritime3695,maritime737,maritime,maritime,1017.627581391359,9.156177600748705,"LINESTRING (130.8999939 30.99999046, 135.4736938 30.5777092, 140 30)",20752413.07939446,47002826295.213844
maritime4134,maritime737,maritime,maritime,1392.4825467716562,12.65306030318259,"LINESTRING (128.0000153 25.99999046, 133.8894806 28.12999916, 140 30)",179000.6259512803,358318251.5751053
maritime20,maritime21,maritime,maritime,91.9225589142439,0.8257609870455194,"LINESTRING (-1 50.79998016, -0.1742500067 50.80424118)",36983.766269174565,32279381.178680472
maritime20,maritime2260,maritime,maritime,337.63241106495906,3.080574780799981,"LINESTRING (-1 50.79998016, -3.999989986 50.0999794)",124847390.59436466,328951790112.1649
maritime89,maritime2260,maritime,maritime,300.7532707606007,2.7041518980152985,"LINESTRING (-1.299999952 49.95000839, -3.999989986 50.0999794)",19336660.11720291,28044915628.97783
maritime2251,maritime2260,maritime,maritime,288.66815761279037,2.6069208923517735,"LINESTRING (-6.583310127 49.74998856, -3.999989986 50.0999794)",185576294.08555418,259398372688.8703
maritime20,maritime368,maritime,maritime,138.17010535953747,1.4212530212387735,"LINESTRING (-1 50.79998016, 0.09999000281 49.89999008)",5758755.152250072,3166212866.0969667
maritime89,maritime368,maritime,maritime,155.8874825274075,1.4008831874585983,"LINESTRING (-1.299999952 49.95000839, 0.09999000281 49.89999008)",80185009.06248507,64295366567.909424
maritime2203,maritime368,maritime,maritime,148.12835976421906,1.500010018684184,"LINESTRING (1.300009966 50.79998016, 0.09999000281 49.89999008)",57027433.50199483,44343071864.696045
maritime20,maritime2203,maritime,maritime,256.0359382345745,2.300009966,"LINESTRING (-1 50.79998016, 1.300009966 50.79998016)",149390340.8502298,195084878638.12344
maritime21,maritime2203,maritime,maritime,164.11414399005326,1.4742661304516376,"LINESTRING (-0.1742500067 50.80424118, 1.300009966 50.79998016)",7742.3645858278815,6667108.760316519
maritime78,maritime2203,maritime,maritime,117.12025424005947,1.1856377970402094,"LINESTRING (0.3501499891 50.0904007, 1.300009966 50.79998016)",3862318.669594422,2435174321.4603605
maritime89,maritime2203,maritime,maritime,295.67063485458334,2.7354165283362777,"LINESTRING (-1.299999952 49.95000839, 1.300009966 50.79998016)",385073761.60478103,327470250936.4988
maritime368,maritime2203,maritime,maritime,148.12835976421906,1.500010018684184,"LINESTRING (0.09999000281 49.89999008, 1.300009966 50.79998016)",58888775.27083893,33545488204.694984
maritime2205,maritime2203,maritime,maritime,91.51266479124259,0.854390687274741,"LINESTRING (2.099999905 51.0999794, 1.300009966 50.79998016)",401812816.027903,655738060052.6953
maritime22,maritime23,maritime,maritime,118.99251918234884,1.0696447222353473,"LINESTRING (2.5 4.999989986, 1.466349959 4.724840164)",16142210.919616366,8097005902.589823
maritime22,maritime83,maritime,maritime,404.91384309766414,3.6400521935956194,"LINESTRING (2.5 4.999989986, -1 4)",70311677.10810028,29390752785.658268
maritime24,maritime83,maritime,maritime,123.36458647561678,1.1090727431634704,"LINESTRING (0.0607799999 4.323709965, -1 4)",10756523.67128853,6662533138.872627
maritime334,maritime83,maritime,maritime,333.95735762643994,2.999989986,"LINESTRING (-3.999989986 4, -1 4)",66985030.96030089,35567144580.02048
maritime974,maritime83,maritime,maritime,455.7538597198281,4.1231250284705165,"LINESTRING (0 -0.00002, -1 4)",5279155.131221088,4933199545.30715
maritime23,maritime24,maritime,maritime,162.59594227224153,1.4616881837362423,"LINESTRING (1.466349959 4.724840164, 0.0607799999 4.323709965)",9153134.065696344,3926667599.674589
maritime25,maritime26,maritime,maritime,47.949543465849466,0.4309833858701389,"LINESTRING (-56.5 -35.09999847, -56.06975174 -35.12516022)",83992982.12777628,44294035260.20282
maritime25,maritime680,maritime,maritime,224.26390340304755,2.0778093094021717,"LINESTRING (-56.5 -35.09999847, -58.37754059 -34.20998001)",12379856.276564524,11396331691.949116
maritime26,maritime2976,maritime,maritime,164.0040772654586,1.4750446736091904,"LINESTRING (-56.06975174 -35.12516022, -54.59999847 -35.24998856)",97427065.03408962,49676587499.48342
maritime681,maritime2976,maritime,maritime,385.6951467744273,3.9051140918181133,"LINESTRING (-57.09999084 -38.24998093, -54.59999847 -35.24998856)",26767096.349514384,14165648541.49408
maritime1549,maritime2976,maritime,maritime,660.9853295443656,6.61229808190786,"LINESTRING (-50 -39.99998856, -54.59999847 -35.24998856)",1025394.4581625315,1804260680.457454
maritime4210,maritime2976,maritime,maritime,420.07601168961963,4.140326663559173,"LINESTRING (-51.79999924 -32.20001984, -54.59999847 -35.24998856)",25321351.342221364,18854535351.938705
maritime27,maritime28,maritime,maritime,1294.6502226699572,11.656598110184081,"LINESTRING (-50 10, -61.14664841 13.41005993)",32248176.39356099,15936820758.133472
maritime27,maritime607,maritime,maritime,1543.9974161539578,14.15345183821434,"LINESTRING (-50 10, -52.36819077 12.70551968, -54.88248062 15.05467033, -57.40633011 17.54375076, -60 20.00000954)",14326451.426881272,7859370809.226353
maritime29,maritime607,maritime,maritime,497.6757026169061,4.486928738166125,"LINESTRING (-64.34999847 18.89999008, -60 20.00000954)",46588591.380068846,14146580366.752697
maritime31,maritime607,maritime,maritime,402.4183630703588,3.7500007680295058,"LINESTRING (-62.24998856 17, -60 20.00000954)",3773948.4513472607,1041818499.2693657
maritime230,maritime607,maritime,maritime,1113.2879994006316,10.000957247678844,"LINESTRING (-50 20, -54.99959183 20.06918907, -60 20.00000954)",19194156.83513552,14702878874.476856
maritime380,maritime607,maritime,maritime,991.1511274039852,8.90418230744445,"LINESTRING (-68.90000153 19.75, -64.45319366 19.92955017, -60 20.00000954)",1845139.0436281068,1203298338.850741
maritime667,maritime607,maritime,maritime,365.3729949267128,3.405998882962495,"LINESTRING (-62.04932022 17.2795105, -60 20.00000954)",466059.015242642,49431408.29974544
maritime1079,maritime607,maritime,maritime,1003.2775599614747,9.999981311995183,"LINESTRING (-60 29.99999046, -60.00139999 25.00168037, -60 20.00000954)",715533.9840927954,628966763.4979098
maritime1081,maritime607,maritime,maritime,1499.7012546477981,14.147981126195768,"LINESTRING (-50 30, -55.20277023 25.08493042, -60 20.00000954)",3282710.3555037733,6240039734.558407
maritime1124,maritime607,maritime,maritime,1499.7036525535868,14.147998171417926,"LINESTRING (-70 30, -64.79550171 25.08362007, -60 20.00000954)",3616869.468291332,3838959417.5130463
maritime27,maritime230,maritime,maritime,1067.6943400141415,10.000000134532492,"LINESTRING (-50 10, -50.00082016 15.00107956, -50 20)",6629132.690176561,2617932617.731434
maritime607,maritime230,maritime,maritime,1113.2879994006316,10.000957247678844,"LINESTRING (-60 20.00000954, -54.99959183 20.06918907, -50 20)",35357114.70877524,10512918232.439419
maritime752,maritime230,maritime,maritime,1113.2879865717534,10.000957115676826,"LINESTRING (-40 20, -44.99959946 20.06917953, -50 20)",24248106.134977777,19009874142.740265
maritime1079,maritime230,maritime,maritime,1499.7036376312124,14.14799770558685,"LINESTRING (-60 29.99999046, -54.79550171 25.08359909, -50 20)",596675.3991608153,760432025.1897205
maritime1081,maritime230,maritime,maritime,1003.2794701900743,10.000000398432611,"LINESTRING (-50 30, -50.00141144 25.00167084, -50 20)",322219.13250687846,280060917.7947523
maritime1089,maritime230,maritime,maritime,1499.7020678682322,14.147988919285595,"LINESTRING (-40 30, -45.20278168 25.08493996, -50 20)",53016.90374281745,144610094.96397862
maritime27,maritime752,maritime,maritime,1542.964030701264,14.144760498474431,"LINESTRING (-50 10, -47.58187103 12.53890991, -45.11629868 15.05545044, -42.59270859 17.54434967, -40 20)",3261845.1131854476,1583378866.1092882
maritime230,maritime752,maritime,maritime,1113.2879865717534,10.000957115676826,"LINESTRING (-50 20, -44.99959946 20.06917953, -40 20)",47832656.56796938,14435600332.768524
maritime601,maritime752,maritime,maritime,1543.986028648749,14.153351531176405,"LINESTRING (-30 10.00000954, -32.36904907 12.70516014, -34.88248825 15.05467033, -37.40633011 17.54375076, -40 20)",2010657.6022065976,1730599677.5542176
maritime735,maritime752,maritime,maritime,1113.2880122384247,10.00095737965908,"LINESTRING (-30 20, -34.99959183 20.06918907, -40 20)",25409365.174231105,18483344564.855797
maritime1081,maritime752,maritime,maritime,1499.7041809204277,14.148003945814942,"LINESTRING (-50 30, -44.79550934 25.08359909, -40 20)",2278581.529578446,3147578237.9211874
maritime1098,maritime752,maritime,maritime,1499.702002144977,14.147988453364915,"LINESTRING (-30 30, -35.20277023 25.08493996, -40 20)",2007925.4417210608,2633426677.9748573
maritime28,maritime87,maritime,maritime,40.508037846907975,0.3646160259527972,"LINESTRING (-61.14664841 13.41005993, -61.5 13.49999046)",32276449.99270738,15942253148.885967
maritime269,maritime87,maritime,maritime,182.59225944964243,1.702919044026125,"LINESTRING (-61.60000992 15.19997025, -61.5 13.49999046)",3687042.6536782663,4096296597.770048
maritime457,maritime87,maritime,maritime,697.6174969122532,6.360029765496617,"LINESTRING (-66.59999847 17.2999897, -61.5 13.49999046)",16878509.470099907,16322018327.808155
maritime3986,maritime87,maritime,maritime,167.88771164527307,1.552439173843763,"LINESTRING (-61.90000916 11.99997044, -61.5 13.49999046)",23952872.552200668,94355662013.16895
maritime27,maritime50,maritime,maritime,1229.3786968051995,11.045758337710122,"LINESTRING (-50 10, -55.49084091 10.54625034, -61 10.99999046)",5146026.51773059,1839286389.0853314
maritime94,maritime50,maritime,maritime,1183.9650643081663,10.685136737052076,"LINESTRING (-51.90000153 5.400000095, -56.42425156 8.212200165, -61 10.99999046)",96025563.75357828,32416861123.563072
maritime232,maritime50,maritime,maritime,188.84672494781304,1.7161285920093372,"LINESTRING (-59.71403122 12.1363802, -61 10.99999046)",1983208.3706263741,2950145725.277754
maritime346,maritime50,maritime,maritime,556.7550357939584,5.060631808974308,"LINESTRING (-57.90000153 6.999989986, -61 10.99999046)",8371269.405876329,88762800452.12616
maritime3986,maritime50,maritime,maritime,147.61497773449662,1.3453536518271743,"LINESTRING (-61.90000916 11.99997044, -61 10.99999046)",37320626.21879582,33970559435.28927
maritime27,maritime94,maritime,maritime,546.622482383505,4.976947351540132,"LINESTRING (-50 10, -51.90000153 5.400000095)",1545626.2613266774,20717400626.55405
maritime50,maritime94,maritime,maritime,1183.9650643081663,10.685136737052076,"LINESTRING (-61 10.99999046, -56.42425156 8.212200165, -51.90000153 5.400000095)",23398995.2666308,15924865650.578583
maritime72,maritime94,maritime,maritime,397.1592490021822,3.5693211040838415,"LINESTRING (-55.40000916 6.099999905, -51.90000153 5.400000095)",995780.6167849596,211041735.21233642
maritime73,maritime94,maritime,maritime,368.2897278711547,3.309888290440229,"LINESTRING (-55.14445114 6.054910183, -51.90000153 5.400000095)",407627.1804149955,351939610.2665436
maritime4213,maritime94,maritime,maritime,1800.3915013305577,16.20774256070066,"LINESTRING (-38.09999847 -3.100019932, -41.54761887 -0.9738500118, -44.99174881 1.153900027, -48.43999863 3.279759884, -51.90000153 5.400000095)",27540122.58369618,16444086832.200283
maritime4238,maritime94,maritime,maritime,749.2833053273198,6.767028171433701,"LINESTRING (-48 -0.000009999999747, -49.276099113181175 0.912788867521989, -51.90000153 5.400000095)",72332512.64304632,17082027969.857506
maritime27,maritime1368,maritime,maritime,1565.2545350734852,14.142455411570822,"LINESTRING (-50 10, -47.46636963 7.516679764, -44.9616394 5.01899004, -42.47605896 2.511830091, -40 -0.00002)",17927509.105043333,17299557993.13098
